district,region,village,direction,elevator,floor,layout,decoration,year,size,price,perprice
郫都,犀浦,怡景城市花苑 ,西南,有,低楼层,3室2厅,精装,2015,88.0,103.0,11689
郫都,犀浦,怡景城市花苑 ,东南,有,中楼层,3室2厅,精装,2015,88.0,120.0,13637
郫都,郫县城区,郫筒红瓦二期 ,东,暂无数据,中楼层,3室2厅,简装,2015,110.0,90.0,8182
郫都,犀浦,合能橙中心 ,东南,有,低楼层,1室0厅,精装,2015,34.0,45.0,12909
郫都,成外,西江月 ,东北,有,高楼层,2室2厅,精装,2015,86.0,115.0,13335
郫都,郫县城区,和韵美联墅 ,东南,无,低楼层,4室2厅,精装,2015,152.0,126.8,8327
郫都,犀浦,蓝光幸福满庭 ,东南,有,高楼层,3室1厅,精装,2016,75.0,115.0,15180
郫都,红光,正成名城左岸 ,东南,有,高楼层,2室0厅,简装,2015,56.0,50.0,8912
郫都,红光,中铁西郡英华三期 ,西北,有,中楼层,2室2厅,精装,2016,65.0,74.0,11310
郫都,犀浦,润扬双铁广场 ,东南南,有,高楼层,3室1厅,简装,2015,74.0,106.0,14231
郫都,郫县万达,置信逸都B区 ,东南,有,低楼层,3室1厅,简装,2015,93.0,115.0,12250
郫都,郫县万达,金色外滩 ,西南,有,中楼层,1室0厅,精装,2015,47.0,33.0,6920
郫都,橡树湾,华润橡树湾A区 ,西南,有,高楼层,3室1厅,精装,2015,79.0,141.5,17896
郫都,郫县城区,荷塘月色 ,东南,无,中楼层,3室1厅,简装,2015,150.0,85.0,5667
郫都,红光,万基金蓝湾 ,西南,有,高楼层,3室1厅,简装,2015,125.0,97.0,7756
郫都,红光,上置雅宾利 ,西南,有,中楼层,3室2厅,精装,2016,92.0,125.0,13587
郫都,犀浦,润扬双铁广场 ,东南,有,中楼层,3室1厅,毛坯,2015,74.0,116.0,15676
郫都,犀浦,蓝光幸福满庭 ,东南,有,低楼层,2室1厅,其他,2013,51.0,94.0,18432
郫都,犀浦,中铁伊萨贝拉 ,西北,有,高楼层,3室2厅,精装,2013,126.0,145.0,11445
郫都,红光,百维广场 ,东南,有,低楼层,1室0厅,精装,2009,38.0,28.0,7334
郫都,犀浦,公园榕郡 ,西南,有,中楼层,3室1厅,精装,2009,92.0,117.0,12597
郫都,橡树湾,西城御景 ,东南,有,低楼层,2室2厅,精装,2013,77.0,108.0,14026
郫都,犀浦,合能四季城二期 ,东南,有,低楼层,3室1厅,精装,2013,89.0,125.0,14045
郫都,成外,金枫名苑 ,西南,有,高楼层,2室1厅,精装,2013,69.0,82.0,11775
郫都,橡树湾,西城御景 ,东南,有,低楼层,2室1厅,精装,2009,78.0,100.0,12821
郫都,郫县城区,绿地国际花都三期 ,东南,有,低楼层,3室1厅,简装,2013,97.0,110.0,11332
郫都,郫县万达,348厂家属院 ,东南,无,低楼层,2室2厅,精装,2013,83.0,62.0,7443
郫都,犀浦,锦苑三期 ,东南,有,低楼层,3室2厅,毛坯,2009,130.0,170.0,13044
郫都,红光,中铁西郡英华一期 ,东南,无,低楼层,3室2厅,精装,2009,89.0,130.0,14607
郫都,红光,上善天成三期 ,东南,暂无数据,中楼层,3室2厅,精装,2009,131.0,170.0,12961
郫都,郫县城区,景尚景一期 ,东南,有,中楼层,3室1厅,精装,2009,106.0,121.0,11360
郫都,郫县城区,郫县百伦广场 ,东南,暂无数据,低楼层,3室2厅,精装,2013,74.0,85.0,11487
郫都,成外,派克公馆 ,东南,有,中楼层,3室1厅,毛坯,2013,116.0,145.0,12500
郫都,郫县城区,利阳阿里山 ,东南,暂无数据,低楼层,2室1厅,简装,2014,62.0,63.5,10174
郫都,红光,中铁西郡英华二期 ,东南,有,低楼层,3室1厅,精装,2013,90.0,150.0,16647
郫都,橡树湾,龙城国际五期 ,东南,有,中楼层,1室1厅,精装,2013,23.0,19.0,8229
郫都,郫县万达,置信逸都C区 ,西南,有,高楼层,4室1厅,精装,2013,144.0,200.0,13889
郫都,犀浦,合能橙中心 ,东北,有,低楼层,2室1厅,精装,2013,55.0,55.0,9875
郫都,郫县城区,金壕雅庭 ,南,有,中楼层,1室1厅,其他,2009,60.0,66.0,10917
郫都,橡树湾,华润橡树湾A区 ,东南,有,中楼层,3室2厅,精装,2009,54.0,115.0,21297
郫都,郫县城区,绿地国际花都三期 ,西南,有,低楼层,2室1厅,简装,2013,73.0,80.0,10913
郫都,犀浦,公园榕郡 ,西南,有,高楼层,2室2厅,精装,2009,78.0,90.0,11412
郫都,橡树湾,华润橡树湾A区 ,东南,有,中楼层,3室2厅,精装,2009,54.0,120.0,22223
郫都,犀浦,溪地湾 ,东南,有,高楼层,3室1厅,精装,2009,89.0,155.0,17276
郫都,郫县城区,龙湖弗莱明戈一期 ,西南,有,中楼层,2室1厅,精装,2009,72.0,95.9,13320
郫都,红光,宇众曼城 ,东南,有,高楼层,1室0厅,简装,2014,35.0,26.0,7429
郫都,犀浦,交大卡布里城 ,东南,有,中楼层,4室2厅,毛坯,2014,133.0,170.0,12782
郫都,郫县城区,中铁奥维尔 ,西南,有,高楼层,3室2厅,简装,2014,88.0,95.0,10684
郫都,成外,派克公馆 ,东北,有,高楼层,3室2厅,毛坯,2014,133.0,170.0,12716
郫都,成外,成都后花园三期 ,东南,有,高楼层,5室2厅,精装,2014,144.0,260.0,18000
郫都,郫县城区,绿地缤纷熙街 ,东南,有,中楼层,1室1厅,毛坯,2013,50.0,51.0,10020
郫都,成外,成都后花园三期 ,南,有,中楼层,4室2厅,精装,2014,114.0,200.0,17544
郫都,郫县城区,中铁堰澜山 ,南北,有,高楼层,2室2厅,毛坯,2013,90.0,70.0,7704
郫都,郫县城区,景尚景一期 ,东南,有,高楼层,4室2厅,简装,2013,147.0,180.0,12245
郫都,红光,上置雅宾利 ,东南,有,低楼层,3室2厅,精装,2013,85.0,115.0,13385
郫都,郫县城区,花样年龙年中心 ,东,有,高楼层,3室2厅,其他,2013,89.0,100.0,11136
郫都,郫县万达,一里阳光 ,东南,有,中楼层,3室2厅,简装,2013,87.0,90.5,10360
郫都,红光,万基金蓝湾 ,东南,有,高楼层,2室1厅,简装,2013,78.0,81.0,10355
郫都,郫县城区,五彩城 ,南,有,高楼层,2室1厅,精装,2009,75.0,88.0,11734
郫都,成外,书香府邸二期英伦 ,北,有,中楼层,2室2厅,精装,2013,87.0,120.0,13699
郫都,成外,派克公馆 ,东南,有,高楼层,3室1厅,精装,2009,93.0,130.0,13979
郫都,郫县万达,恒创蜀都公馆 ,东南,有,中楼层,2室1厅,精装,2009,89.0,92.0,10301
郫都,郫县城区,西都会 ,东南,有,中楼层,1室1厅,简装,2009,55.0,46.0,8364
郫都,郫县城区,绿地国际花都三期 ,东南,有,高楼层,3室2厅,精装,2009,89.0,110.0,12295
郫都,郫县城区,华侨凤凰国际城 ,南,有,中楼层,1室1厅,精装,2009,49.0,38.0,7756
郫都,郫县城区,中信未来城南区 ,东南,有,低楼层,2室1厅,简装,2009,76.0,90.0,11843
郫都,郫县城区,海骏达蜀都1号凯悦二期 ,东南,有,低楼层,2室2厅,简装,2009,74.0,100.0,13478
郫都,郫县万达,青铜时代 ,南,有,低楼层,3室2厅,简装,2011,130.0,104.0,7988
郫都,犀浦,润扬双铁广场 ,南,有,低楼层,3室1厅,精装,2011,83.0,129.8,15639
郫都,橡树湾,华润橡树湾B区 ,东南,有,高楼层,5室2厅,毛坯,2011,81.0,200.0,24465
郫都,郫县城区,绿地国际花都三期 ,西南,有,中楼层,4室2厅,其他,2011,126.0,160.0,12699
郫都,郫县城区,天立香缇华府 ,西南,有,高楼层,3室2厅,精装,2011,80.0,100.0,12454
郫都,犀浦,怡景城市花苑 ,西南,有,低楼层,4室1厅,简装,2011,85.0,110.0,12797
郫都,郫县万达,蜀都万达广场 ,南,有,高楼层,2室1厅,其他,2011,68.0,82.0,12059
郫都,犀浦,蓝光幸福满庭 ,东南,有,中楼层,1室1厅,精装,2014,43.0,45.0,10331
郫都,犀浦,怡景城市花苑 ,南,有,中楼层,3室2厅,毛坯,2014,88.0,107.0,12114
郫都,橡树湾,华润橡树湾B区 ,东南南,有,高楼层,2室2厅,简装,2014,52.0,100.0,19231
郫都,郫县万达,置信逸都B区 ,东北,有,中楼层,3室1厅,毛坯,2014,115.0,138.0,12000
郫都,犀浦,傲城 ,南,有,中楼层,2室1厅,其他,2014,71.0,120.0,16902
郫都,郫县城区,中冶田园世界 ,东南,有,中楼层,3室2厅,精装,2014,120.0,121.0,10005
郫都,郫县城区,中信未来城北区 ,东北,有,高楼层,4室1厅,精装,2014,103.0,155.0,15033
郫都,郫县城区,中铁奥维尔 ,东南,有,高楼层,3室1厅,精装,2014,88.0,96.0,10809
郫都,成外,书香府邸二期英伦 ,西南,有,高楼层,2室1厅,精装,2013,85.0,128.0,14963
郫都,红光,中铁西郡英华二期 ,东北,有,中楼层,2室1厅,毛坯,2013,72.0,80.0,11041
郫都,郫县城区,柏林河畔 ,西南,无,高楼层,3室2厅,其他,2013,127.0,98.0,7693
郫都,郫县城区,中铁奥维尔 ,东南,有,低楼层,3室2厅,毛坯,2013,85.0,84.0,9817
郫都,红光,西华枫林 ,东南,无,低楼层,4室2厅,精装,2013,124.0,90.0,7212
郫都,橡树湾,龙城国际 ,东南,有,高楼层,2室2厅,精装,2009,45.0,58.0,12659
郫都,郫县万达,一里阳光 ,东南,有,低楼层,3室1厅,其他,2009,128.0,130.0,10157
郫都,橡树湾,龙城国际 ,东南,有,中楼层,1室0厅,精装,2009,45.0,36.0,7857
郫都,郫县城区,华侨凤凰国际城 ,东南,有,中楼层,4室2厅,精装,2009,123.0,138.0,11220
郫都,犀浦,启明花园 ,东南,无,低楼层,3室1厅,毛坯,2009,132.0,110.0,8334
郫都,郫县城区,绿地国际花都三期 ,西南,有,低楼层,2室1厅,其他,2011,72.0,82.8,11483
郫都,郫县城区,天立香缇华府 ,东,有,低楼层,3室2厅,精装,2011,77.0,95.0,12243
郫都,郫县城区,绿地国际花都三期 ,南,有,中楼层,3室1厅,简装,2011,83.0,103.0,12410
郫都,犀浦,交大万嘉蓉杏园 ,东南,有,高楼层,4室2厅,精装,2011,143.0,175.0,12238
郫都,橡树湾,华润橡树湾B区 ,东南,有,低楼层,3室1厅,精装,2011,81.0,125.0,15293
郫都,郫县城区,和韵美联墅二期 ,东南,有,高楼层,1室1厅,毛坯,2014,51.0,55.0,10743
郫都,橡树湾,西城御景 ,东,有,中楼层,3室2厅,精装,2014,91.0,127.8,14044
郫都,郫县城区,碧林香堤 ,西南,无,高楼层,3室2厅,毛坯,2014,119.0,80.0,6715
郫都,橡树湾,天邑宏御花园御苑 ,东南,有,低楼层,2室1厅,毛坯,2014,91.0,85.0,9276
郫都,橡树湾,华润橡树湾B区 ,南,有,高楼层,3室1厅,精装,2014,107.0,132.0,12261
郫都,犀浦,交大卡布里城 ,东南,有,高楼层,4室1厅,毛坯,2009,127.0,180.0,14161
郫都,橡树湾,华润橡树湾B区 ,西北,有,中楼层,3室1厅,毛坯,2013,62.0,110.0,17742
郫都,郫县万达,置信逸都D区 ,东北,有,低楼层,3室1厅,精装,2011,126.0,170.0,13493
郫都,红光,宇众曼城 ,东南,有,高楼层,1室0厅,其他,2011,35.0,30.0,8572
郫都,犀浦,合能四季城一期 ,南,有,高楼层,3室2厅,简装,2011,92.0,150.0,16305
郫都,郫县城区,中冶田园世界 ,南西南,有,中楼层,3室2厅,其他,2014,118.0,130.0,11017
郫都,成外,绿茵豪庭B区 ,东南,有,低楼层,3室1厅,简装,2011,129.0,115.0,8858
郫都,橡树湾,华润橡树湾A区 ,西南,有,高楼层,1室1厅,精装,2011,36.0,68.0,18697
郫都,郫县城区,兴秀丽景 ,东南,无,高楼层,2室1厅,简装,2011,88.0,85.0,9574
郫都,郫县万达,置信逸都D区 ,西北,有,中楼层,3室1厅,精装,2014,87.0,85.0,9711
郫都,成外,成都后花园二期 ,东,有,高楼层,4室2厅,精装,2014,132.0,450.0,34091
郫都,郫县城区,海骏达蜀都1号凯悦二期 ,西北,有,高楼层,3室2厅,毛坯,2014,112.0,140.0,12500
郫都,郫县城区,金壕雅庭 ,东北,有,中楼层,3室2厅,精装,2014,82.0,91.0,11059
郫都,红光,宇众曼城 ,东南,有,高楼层,1室1厅,简装,2011,40.0,30.0,7404
郫都,郫县城区,海骏达蜀都1号凯悦二期 ,西北,有,高楼层,3室2厅,精装,2014,112.0,165.0,14733
郫都,郫县万达,一里阳光 ,东,无,高楼层,3室2厅,毛坯,2014,149.0,160.0,10721
郫都,成外,中铁塔米亚 ,南,有,中楼层,2室1厅,精装,2011,79.0,130.0,16456
郫都,郫县城区,龙湖弗莱明戈二期 ,西南,有,低楼层,2室1厅,毛坯,2011,71.0,90.0,12506
郫都,成外,派克公馆 ,东,有,高楼层,4室2厅,精装,2011,221.0,380.0,17160
郫都,成外,书香府邸二期英伦 ,西北,有,低楼层,2室1厅,其他,2011,85.0,120.0,14011
郫都,橡树湾,龙城国际五期 ,东南,有,中楼层,1室1厅,精装,2011,46.0,41.0,8914
郫都,郫县万达,蜀都万达广场 ,西南,有,中楼层,4室2厅,精装,2011,99.0,129.0,12922
郫都,成外,派克公馆 ,东南,有,高楼层,2室2厅,精装,2011,68.0,85.0,12353
郫都,犀浦,晶宝盛世桃源 ,东南,有,中楼层,3室2厅,精装,2011,99.0,148.6,14890
龙泉驿,龙泉驿城区,龙府花园 ,东南,无,中楼层,4室2厅,其他,2008,167.0,170.0,10180
龙泉驿,大面,世茂城二期 ,西东,有,中楼层,2室1厅,其他,2008,68.0,108.0,15881
龙泉驿,东山,东山国际新城H区二期 ,西南,有,中楼层,2室2厅,其他,2008,71.0,97.0,13662
龙泉驿,东山,三盛都会城 ,南,有,中楼层,1室0厅,其他,2008,43.0,30.0,6977
龙泉驿,龙泉驿城区,锦上城 ,东南,有,高楼层,5室2厅,精装,2008,128.0,220.0,17137
龙泉驿,阳光城,华府幸福城 ,东,有,中楼层,3室1厅,毛坯,2016,78.0,75.0,9616
龙泉驿,龙泉驿城区,阳光香榭 ,南,有,中楼层,1室0厅,其他,2016,48.0,50.0,10209
龙泉驿,十陵,灵龙路20号 ,南,无,低楼层,2室2厅,简装,2016,85.0,90.0,10521
龙泉驿,龙泉驿城区,果壳里的城 ,东南,有,高楼层,2室1厅,其他,2015,82.0,120.0,14558
龙泉驿,大面,天府逸家一期 ,东南,有,高楼层,3室1厅,精装,2015,79.0,125.0,15789
龙泉驿,大面,龙湖三千庭 ,南,有,中楼层,4室2厅,毛坯,2017,123.0,246.0,19874
龙泉驿,龙泉驿城区,皇冠国际社区二期 ,南,有,高楼层,5室2厅,精装,2017,181.0,400.0,22100
龙泉驿,十陵,万科金色城品 ,东北,有,高楼层,2室2厅,精装,2015,72.0,121.0,16806
龙泉驿,东山,格调城 ,东南,有,低楼层,3室2厅,精装,2012,87.0,115.0,13211
龙泉驿,龙泉驿城区,果壳里的城 ,东,有,低楼层,4室2厅,其他,2017,118.0,185.0,15556
龙泉驿,大面,世茂城二期 ,东,有,高楼层,2室1厅,其他,2003,68.0,115.0,16910
龙泉驿,大面,凯德卓锦万黛 ,东南,有,高楼层,2室1厅,精装,2003,57.0,58.0,10094
龙泉驿,洪河,上东阳光林曦 ,东南,无,高楼层,2室1厅,简装,2003,85.0,130.0,15295
龙泉驿,龙泉驿城区,驿丰步行街111号 ,东南,暂无数据,高楼层,2室1厅,其他,2003,60.0,65.0,10800
龙泉驿,龙泉驿城区,山水四季城 ,东南,有,中楼层,3室2厅,其他,2003,120.0,156.0,13000
龙泉驿,龙泉驿城区,驿丰步行街111号 ,东南,暂无数据,高楼层,2室1厅,其他,2003,60.0,65.0,10800
龙泉驿,阳光城,金山御景蓝湾 ,东南,有,低楼层,2室2厅,其他,2003,89.0,95.0,10675
龙泉驿,十陵,成大花园 ,南,暂无数据,高楼层,3室2厅,简装,2003,120.0,180.0,14983
龙泉驿,航天,星光小区 ,南,无,中楼层,2室2厅,其他,2003,90.0,92.0,10223
龙泉驿,大面,百悦城云景 ,东南,有,高楼层,1室1厅,其他,2003,37.0,51.0,13784
龙泉驿,大面,保利紫薇花语 ,东北,有,低楼层,3室2厅,精装,2003,91.0,136.0,14905
龙泉驿,十陵,雄飞生活广场 ,东,有,高楼层,2室2厅,简装,2003,75.0,90.0,11921
龙泉驿,阳光城,东方虹花苑 ,南,无,高楼层,2室1厅,简装,2003,68.0,59.0,8575
龙泉驿,大面,师大现代花园 ,南,有,低楼层,2室2厅,精装,2003,90.0,150.0,16553
龙泉驿,大面,世茂城四期 ,东东南,有,中楼层,2室1厅,精装,2003,68.0,112.0,16387
龙泉驿,洪河,上东阳光美悦林 ,南北,有,中楼层,3室2厅,毛坯,2003,115.0,199.0,17305
龙泉驿,大面,天府逸家二期 ,西南,有,高楼层,3室2厅,精装,2003,83.0,125.0,15037
龙泉驿,龙泉驿城区,怡和新城F区 ,东南,有,高楼层,1室1厅,其他,2003,42.0,50.0,11905
龙泉驿,龙泉驿城区,格林大道 ,西南,有,高楼层,4室2厅,其他,2003,124.0,150.0,12088
龙泉驿,大面,银河花园二期 ,东南,有,中楼层,3室2厅,简装,2003,123.0,138.0,11139
龙泉驿,十陵,竹林尚书 ,北,有,中楼层,2室1厅,精装,2003,69.0,104.0,15073
龙泉驿,大面,海亮彩悦府 ,东南,有,高楼层,3室1厅,精装,2003,87.0,150.0,17153
龙泉驿,龙泉驿城区,世纪苑一期 ,东,有,高楼层,3室2厅,简装,2003,133.0,113.0,8474
龙泉驿,龙泉驿城区,吉祥花园 ,南,暂无数据,高楼层,3室2厅,简装,2003,126.0,108.0,8516
龙泉驿,龙泉驿城区,花香龙都 ,北,有,中楼层,2室1厅,精装,2003,89.0,108.0,12081
龙泉驿,阳光城,足球村 ,南,暂无数据,中楼层,1室1厅,其他,2017,37.0,16.0,4245
龙泉驿,航天,格兰玺城 ,东北,有,中楼层,2室2厅,精装,2003,87.0,94.0,10707
龙泉驿,洪河,恋日家园G区 ,东南,无,低楼层,3室2厅,简装,2003,96.0,101.0,10521
龙泉驿,东山,东山国际新城D区 ,东南,有,中楼层,4室1厅,毛坯,2017,105.0,135.0,12844
龙泉驿,龙泉驿城区,果壳里的城 ,东,有,中楼层,1室1厅,其他,2003,59.0,96.0,16157
龙泉驿,龙泉驿城区,东麓驿境四期 ,西北,有,中楼层,3室2厅,其他,2003,104.0,168.0,16068
龙泉驿,东山,东山国际新城D区 ,西北,有,高楼层,2室1厅,毛坯,2017,66.0,80.0,12034
龙泉驿,十陵,招商依云上城 ,东南,有,中楼层,3室1厅,简装,2017,81.0,96.0,11852
龙泉驿,龙泉驿城区,首创东公元 ,东南,有,高楼层,4室1厅,精装,2015,130.0,222.0,16982
龙泉驿,航天,苗溪公寓 ,南,有,高楼层,2室2厅,其他,2015,92.0,85.0,9240
龙泉驿,龙泉驿城区,首创东公元 ,南,有,低楼层,4室2厅,精装,2015,129.0,240.0,18566
龙泉驿,十陵,招商依云上城 ,南,有,中楼层,2室2厅,精装,2017,67.0,78.0,11642
龙泉驿,龙泉驿城区,驿都城 ,东,有,中楼层,3室1厅,精装,1997,79.0,118.0,14847
龙泉驿,阳光城,金山花园(阳光城幸福路) ,东南,暂无数据,低楼层,3室2厅,其他,2015,100.0,85.0,8451
龙泉驿,大面,炜岸城三期 ,东,有,低楼层,4室2厅,毛坯,1997,158.0,260.0,16456
龙泉驿,十陵,雄飞生活广场 ,北南,有,低楼层,3室2厅,其他,1997,117.0,140.0,11915
龙泉驿,龙泉驿城区,皇冠国际社区一期 ,东南南,无,中楼层,4室2厅,精装,1997,176.0,335.0,18996
龙泉驿,龙泉驿城区,怡和新城A区 ,东南,暂无数据,中楼层,2室1厅,简装,1997,76.0,72.0,9375
龙泉驿,龙泉驿城区,怡和新城C区 ,东南,暂无数据,高楼层,2室1厅,其他,2013,76.0,68.0,8865
龙泉驿,大面,凯德卓锦万黛 ,南,有,高楼层,2室2厅,简装,2013,67.0,112.0,16623
龙泉驿,龙泉驿城区,滨河花园(龙泉驿) ,东西,无,低楼层,3室2厅,精装,2013,139.0,168.0,12065
龙泉驿,十陵,雄飞生活广场 ,北,有,中楼层,2室1厅,简装,2012,75.0,94.0,12439
龙泉驿,龙泉驿城区,艺锦湾二期 ,南,无,高楼层,3室1厅,精装,2017,103.0,172.0,16632
龙泉驿,龙泉驿城区,锦橙 ,东南,有,低楼层,2室1厅,其他,2013,51.0,90.0,17648
龙泉驿,大面,百悦天鹅湖 ,东南,有,低楼层,2室2厅,简装,2017,82.0,156.0,18862
龙泉驿,东山,东山国际新城H区三期 ,西北,有,中楼层,2室2厅,精装,2017,72.0,93.0,12752
龙泉驿,洪河,洪景丽苑 ,东南,无,高楼层,3室1厅,简装,2017,101.0,105.0,10375
龙泉驿,大面,首创万卷山 ,东南南,无,中楼层,4室1厅,简装,2017,146.0,248.0,16987
龙泉驿,大面,琥珀庭院 ,东北西南,有,中楼层,3室2厅,精装,2017,109.0,185.0,16914
龙泉驿,东山,三盛都会城 ,东南,有,低楼层,2室1厅,精装,2017,63.0,47.0,7447
龙泉驿,十陵,天兴小区 ,东北,暂无数据,高楼层,2室1厅,简装,2015,73.0,66.0,8948
龙泉驿,龙泉驿城区,书南小区 ,西南,无,中楼层,2室2厅,毛坯,2015,70.0,70.0,9959
龙泉驿,龙泉驿城区,驿都水岸丽园 ,东南,有,高楼层,2室2厅,精装,2017,86.0,122.0,14157
龙泉驿,龙泉驿城区,花香龙都 ,东南,有,低楼层,2室1厅,精装,2015,89.0,118.0,13259
龙泉驿,十陵,竹林尚书 ,南,有,中楼层,2室1厅,精装,2015,67.0,102.0,15098
龙泉驿,航天,天盛花苑 ,东南,无,低楼层,4室2厅,精装,2015,151.0,140.0,9218
龙泉驿,阳光城,东方虹花苑 ,西南,无,高楼层,3室1厅,其他,2015,97.0,80.0,8179
龙泉驿,大面,百悦天鹅湖 ,西南,有,中楼层,3室1厅,精装,2015,116.0,220.0,18843
龙泉驿,龙泉驿城区,丽泉江南 ,南,无,中楼层,2室1厅,简装,2015,89.0,100.0,11162
龙泉驿,龙泉驿城区,四季康城 ,南,有,低楼层,1室0厅,其他,1997,23.0,48.0,20084
龙泉驿,龙泉驿城区,酱园街59号 ,东南,暂无数据,高楼层,1室1厅,其他,1997,54.0,49.0,8995
龙泉驿,大面,凯德卓锦万黛 ,东南,有,高楼层,1室1厅,简装,1997,45.0,45.0,10000
龙泉驿,东山,东山国际新城H区三期 ,西南,有,低楼层,2室1厅,精装,1997,70.0,96.0,13668
龙泉驿,大面,金茂悦龙山 ,西,有,低楼层,3室1厅,其他,1997,84.0,135.0,15900
龙泉驿,龙泉驿城区,艺锦湾三期 ,东南,有,低楼层,2室1厅,其他,1997,92.0,216.0,23433
